Optimizer,Testfun,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
SSA,F1,1.5255184173583984,0.0,24346.321034542638,11741.835011943596,8968.319048453506,7567.484261578879,6456.152983314228,5828.80935018612,5303.865991807872,4966.497534121509,4725.661642588409,4506.709758708495,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4346.985350309635,4303.189589362185,4303.189589362185,4279.286590404401,4177.771981773633,4177.771981773633,3801.4123305564135,3634.8897924257067,3322.5781958370585,3109.9204320336094,2999.978894734664,2341.2214918537625,1954.9261383800738,1732.7421125250376,1498.4293277725346,1350.9025535754317,1200.2127727662892,1115.0671436838204,1064.7192735860067,976.9360295900611,878.1244858309354,785.499163330538,738.5070772038357,703.7429964027203,682.1812138451019,660.1561418551366,641.9010777643668,622.3627848536211,603.6580591275705,590.236517181401,580.9940140305653,572.7872184101741,564.7221052568906,555.0281755116953,548.5825446428348,546.2161625470127,543.4330711022419,542.5017954308795,540.7966530579475,539.7761882829006,538.5041538106416,537.6646440560271,537.0859617128772,536.5806210671599,536.2039335613027,536.0842941846859,535.8884329471158,535.7186650491496,535.5694903426731,535.4491114208976,535.3534102081621,535.3012842037834,535.2440842917797,535.2022713167663,535.1751114665275,535.1581304774505,535.1477490160056,535.140226401927,535.134244466875,535.1277858058938,535.1245898058834,535.1222351217579,535.1198887931071,535.1187716314602
SSA,F1,1.5239295959472656,0.0,18268.46289046269,10345.773077026164,7562.047652788781,6533.584677474715,6040.338891868525,5315.855398587654,4862.854403767628,4573.981063499682,4368.127224605484,4202.704508612708,4065.2806498645914,3959.8755995225656,3880.0603278810495,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3821.045749250778,3457.428374317881,2783.33507235933,1967.5340761633606,1904.4444408285501,1785.3811885100927,1709.1599957093754,1578.0805195798016,1269.375396216218,1076.8156350150134,895.2856323449431,873.6173361108648,706.1447808515597,654.3626267827158,602.0029882666137,544.882196708074,501.88481719344696,477.0894236217654,459.1344048902227,446.15614141299403,421.9104666909877,403.4508769552763,389.07515310505113,376.97673499629633,366.0378779012808,360.3200650951747,354.1459779799281,349.33676333487864,345.6349152559044,342.9376970822169,340.17893035189934,337.4240433777232,335.4027449754153,334.2340443423946,333.2963433632433,332.3368927743675,331.7046061905613,331.1731293328846,330.7478802460977,330.5568077897816,330.3861982402043,330.2686395695614,330.14178992850157,330.06090409951076,329.99849817454486,329.9330762899099,329.869590080771,329.84836981300276,329.8160049240909,329.7983279071637,329.7883102632697,329.7747603265286,329.76910763376475,329.76585880108433,329.76257602975335,329.7597989149471,329.7569748418514,329.75543465447964,329.7543738433258
SSA,F1,1.5146825313568115,0.0,19294.299858081467,11760.70295385931,9908.296385861433,8653.401858775856,8065.473473956036,7342.727002370139,6848.654877884845,6429.838094737457,6110.055533463963,5929.409378844838,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5859.218610056339,5347.323925431128,4335.4188118839675,4335.4188118839675,4335.4188118839675,4335.4188118839675,3927.0810811031474,3927.0810811031474,3927.0810811031474,3927.0810811031474,3434.241253586081,2771.9833210022184,2601.3315617700114,2059.151005210035,1820.9044126216206,1678.638104626587,1471.3448468468882,1098.0631852970075,966.3165103477684,845.3365811913334,765.7459370940151,643.9949186493451,562.9828886002624,500.82594578951966,448.50200951957027,361.2345397544211,322.87564452710615,295.6899579130055,266.36117912569574,249.65630398713995,239.49130039625328,219.48340155977758,210.44100616375215,201.7120510214798,192.73283324820116,187.22604766474475,183.61397639996872,181.63006451002775,178.57058765504735,176.93122898474633,175.14961255012366,173.50088408516393,172.61808476750787,171.57950666381586,170.61917676349287,170.17421763684678,169.80988965462248,169.41345926363425,169.0514674651851,168.90729334694572,168.71299123197966,168.58618226884118,168.52309867023178,168.43079290919994,168.39904801886817,168.3333853654123,168.313112661557,168.2885555837921,168.27147626041625,168.2574549439442,168.2434717732214,168.23623904742357,168.23003823974668,168.22511819419353,168.22199353368035,168.22036266874073,168.21835006172412,168.21693101485528,168.21580544637425
SSA,F1,1.5611512660980225,0.0,19812.394406314044,12129.438382119262,8506.954657034446,7010.476396166668,6579.787801635466,6173.295189083107,5902.081787397143,5667.43849405969,5491.5027241642365,5356.961568281699,5255.298615104225,5181.821620905309,5130.223324709359,5094.926492971316,5053.430276750308,5021.016683393794,4996.248764652841,4977.621452477558,4963.948443554528,4963.948443554528,4963.948443554528,4963.948443554528,4963.948443554528,4963.948443554528,4963.948443554528,4963.948443554528,4963.948443554528,4963.948443554528,4963.948443554528,4963.948443554528,4758.291928040471,4758.291928040471,4758.291928040471,4758.291928040471,4758.291928040471,4758.291928040471,4758.291928040471,4758.291928040471,4758.291928040471,4652.623699155451,4365.697200813924,3263.0873000046367,2635.9294978557814,2333.956978135443,1916.3206626806468,1747.5633757988044,1624.9380375122205,1387.1307352104425,1342.9019447348114,1180.3702194087925,1080.2979378918021,936.6298766218295,774.5395960465088,685.413187440994,665.3207645205819,609.8984418705629,572.3140168916095,546.3396158558841,502.47299323201213,488.94173888327305,466.73830214902176,440.71182164157125,426.0486476342582,414.64940683563293,405.4871421015057,400.3100760524108,394.52844726441293,387.3703517937787,382.6887918519189,377.61831539678457,375.5605568531108,374.00437871287915,372.1642431134155,369.95916012254,369.0821488331844,368.15044321267584,367.7645488817039,367.25125981274283,366.9828929797552,366.70042874026484,366.42769473962665,366.28694529442475,366.1959347494628,366.05576969531285,366.0222203748787,365.96382406748734,365.91314992258714,365.8879837319794,365.8485215229955,365.8378529795991,365.8259779972375,365.8137423789426,365.80174474137436,365.79618727167343,365.79230496195413,365.7885019415986,365.7861611562334,365.7842763829526,365.7830263848447
SSA,F1,1.627232551574707,0.0,17627.063218398103,8867.881250518443,7370.554017670479,6451.070435184586,5729.618868395049,5311.296366167651,4988.525352284498,4689.553158893904,4399.620099761834,4134.443506091464,3903.896191019164,3707.856544284664,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3642.823811338175,3206.25758381696,2929.3019018686064,2929.3019018686064,2929.3019018686064,2809.64415618367,2495.9776881469406,2231.725366087523,1693.2352926843585,1409.1128684617477,1338.5185059803255,1058.120933338199,887.2141593747629,844.2926747793014,759.8057048887885,690.5605969958089,597.489252744874,571.852288910907,495.98373353423307,451.64527205392824,423.3618828474411,375.46599712400626,360.5783269063975,341.206105190714,320.6937491722891,308.90668285570956,293.873705082892,284.5586127398542,277.9769310920238,272.4302845410152,270.4146990314677,266.1281356335629,263.6106135546162,261.6657864870815,260.09635298258513,258.0912981886489,256.9317374173271,256.1318103130171,255.09399588362334,254.72622407654154,254.36101361039792,254.00791186272298,253.62885830449602,253.37518366112894,253.26301207382568,253.19235871909785,253.1132781067887,253.02245933192455,252.9613883184097,252.9106243020836,252.88400681025877,252.86048753744586,252.84143237083975,252.8281355067523,252.81921815111744,252.8118181040537,252.80903157730873,252.80494395373603,252.80178589876797,252.79996876576843,252.7985401135747,252.79762392720414
SSA,F1,1.6380925178527832,0.0,24897.873244261067,13957.66646984796,11282.39248695199,8997.265390244827,7991.847274054627,7554.8223093451825,7291.3764227403735,7079.597195447081,6879.114394078163,6699.0294853366395,6529.486361535317,6354.385677385073,6209.331379410907,6087.554085315165,5983.795249602097,5894.2254802486,5815.953790103667,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5746.742169417579,5455.680618390794,5455.680618390794,5096.230354018772,4555.814392234082,4555.814392234082,4007.366998973269,3857.67522268963,3347.9640579648108,2988.933161504266,2605.69421807402,2193.979976432436,2011.1907348164166,1786.9722241206941,1602.2905524845487,1370.401792957009,1276.027814618216,1150.6669299986108,1029.8411425921704,967.8517294312643,932.6276957163349,891.4964806951944,859.463413162021,824.571762109277,802.2887084303214,790.8628845938986,775.945712221513,759.6813435626478,742.4710118956233,734.4896698893938,727.4273942776758,721.0108639716871,715.1293469389409,711.8235037906971,709.5826358451752,707.638338166392,705.9473937196304,704.1533207511521,703.0997842808882,702.2826381966996,701.2377089582011,700.6465607690524,700.0888109536863,699.6576584521426,699.5000873933824,699.257094893236,699.1071846471434,699.0330557194117,698.9800445831656,698.9158645422248,698.8530242159533,698.8198394688927,698.7966254962633,698.782510633956,698.7696881102996,698.7602051852942,698.7521726801344,698.7462713007588,698.7405164296333,698.7362880761007,698.733765029002,698.7327505734343
SSA,F1,1.6465122699737549,0.0,25183.450548549303,13172.293838533378,9716.93930190751,8925.859384710637,8011.274625824233,7453.309356399868,6993.852194015987,6695.610397374592,6409.396119277881,6214.899092964547,6047.168306402109,5867.497473080381,5680.327040547294,5521.9001966684,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5438.883411813439,5186.331726672635,5086.965566608787,5082.057543033819,4256.492070329955,3591.944981145615,3284.172493567284,3284.172493567284,3280.669195983732,3280.669195983732,3280.669195983732,2823.831880720729,2441.7398035575493,2347.6293832961665,1775.88680944854,1652.2975892554703,1400.5303180551412,1165.029166981668,1067.6312341459127,940.3340690191716,873.6734361549471,807.974100033462,732.6406274534879,688.7797125366039,661.8030565431968,629.558807832467,592.2708160558201,556.0756537950018,536.3425568113029,509.17094408484667,497.14592168535637,484.0800626474801,479.12569133804294,470.94739875204306,466.3562923687686,463.85916973843865,459.59299492893314,456.03120711865296,453.979346699434,452.2697625330052,450.0948756611864,448.60734407507744,447.5290032691971,446.7551015135376,446.0319393316348,445.5420219127256,445.1980961088735,444.96337036904134,444.74831822504194,444.5617938056064,444.4207126059506,444.33459064192095,444.24289676441674,444.1911220643562,444.14948642153524,444.1057840473602,444.0804511477836,444.0640401408283,444.04938363864824,444.03805823596275,444.0320360558128,444.0258476574164,444.0210479369773,444.0192248506518,444.0173719382293,444.0158185949238
SSA,F1,1.5781757831573486,0.0,14334.044910816354,7689.383821933003,7221.466067308762,7091.361656887868,7091.361656887868,7091.361656887868,6736.611515039962,6491.590315202684,6319.15304346772,6167.674403072654,6047.563805234228,5950.832725118333,5837.706432015263,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5736.810927719954,5303.378403084468,4977.29318748976,4977.29318748976,4977.29318748976,4977.29318748976,4977.29318748976,4977.29318748976,4977.29318748976,4977.29318748976,4237.017925946397,4232.337687132923,4097.056932742659,3461.1549719551654,3260.4686151382293,2817.3398908511685,2379.259270462125,2080.171475294635,1850.8166483914094,1582.8796462204355,1453.125958942873,1426.0612658637244,1171.2238372978438,1030.0096683212237,940.1484784344927,800.201219282824,786.3887433326447,742.7875501269824,690.6638670752545,649.0029712183788,625.5562928818001,606.8399420117772,584.2649712144353,571.8270091595808,551.5256703804248,539.6434435788602,531.7947939793595,521.5946965400234,509.8753653834888,505.9236900351279,500.8114426058035,496.148194975259,493.2476071602032,490.6014022674915,488.81840233944996,486.89851234435815,485.8003603327989,484.93067267852774,484.4595092285749,483.8190767742728,483.3800368921423,483.0600619543258,482.73867046868924,482.56711182356014,482.38377955183836,482.225819803684,482.1621258693491,482.1000366018815,482.0459715869125,482.0206229751395,481.99986218017415,481.9823357897134,481.96343613864775,481.95523915210003,481.9435280340942,481.9383177744691,481.9357177833255,481.93123350391375,481.92836615459277,481.9257740593469,481.923323785062
SSA,F1,1.5358145236968994,0.0,19795.67184689614,11931.214202097692,8637.91730488482,6977.961864336813,6193.830254320638,5633.153730528312,5270.721894796539,5038.834791062084,5038.834791062084,5038.834791062084,5038.834791062084,5038.834791062084,5038.834791062084,5038.834791062084,5003.774440868239,4931.971426989093,4856.362587336611,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4792.225662052061,4115.5188469513505,3314.1392735119384,2924.3359377324596,2064.913135449953,1905.6557863238656,1905.6557863238656,1453.409481854858,1254.9622147540138,1194.764530093621,1025.2939081694183,925.9532832299315,768.6410199434861,593.7661315263872,556.4880164768232,492.4655618750974,458.3390150427813,398.32989273860284,337.52802929723765,307.0878735217587,281.50892580864956,268.1600490832473,250.05633051062864,239.83305072767615,223.27727740352026,210.23614504752152,196.8604721584097,191.1951242405151,186.951605021083,184.22021205914947,181.00714463239458,177.93777274687605,176.07803407137595,174.50877786055287,173.11631135457748,172.18684250186075,171.52819102245792,170.94397030635042,170.46554132172733,170.1366131739442,169.82599523642972,169.5719354741919,169.3323400234333,169.13664047194678,168.96467055205966,168.8898236662442,168.80343424671165,168.7241747050825,168.66226396367603,168.63372322067528,168.60847928562012,168.58290382660118,168.57357017624113,168.55878048362095,168.5530095440382,168.54826797331182,168.5442570322595,168.54222607394402,168.539520355883,168.53789415102446,168.53641617365776,168.53529570522358
SSA,F1,1.5693116188049316,0.0,16112.059712991537,11332.042098439346,7712.626182596742,6343.112099314985,5653.798093099696,5472.103648824185,5400.18732950182,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,5373.312435393973,4375.607307379984,4375.607307379984,3504.6913537208316,2890.356265925015,2631.2794514419506,2631.2794514419506,2340.345757629324,1712.8322081767376,1276.4815167910178,1066.2370105697314,983.7723530573436,748.7167653480877,702.5194984384997,640.0026940331223,558.5889648058026,506.3059413439985,483.58945651010424,459.8746136530921,395.11827667617473,361.5009900864189,349.0858817671436,333.29067587352955,319.54399829135747,306.72991791954104,297.69195391016495,287.51129928039063,278.5304599947184,272.41470028767725,266.82542689890784,262.42823672413704,261.1833167099513,260.0186409089095,258.7005384567086,257.655829772927,256.5546483027747,255.699220384342,254.78574060253425,254.4042329002383,254.16921931142295,253.8515670743537,253.58541533344365,253.29125129684044,253.11562184181528,252.99803649229594,252.93733476538026,252.8717171574074,252.82809576614937,252.7816768907861,252.7551240311219,252.7209225762624,252.71121783194184,252.69981845987766,252.6879816472232,252.68261739300777,252.67735837848238,252.6730445759898,252.66957220030778,252.66747292641517,252.66627171113205,252.66496185842442
SSA,F1,1.5948123931884766,0.0,21724.331140687744,8784.856445135865,8169.22447141518,7417.018538670145,7199.205535000576,6901.930659233464,6726.440633492787,6431.443089289334,6225.961288110887,6038.620106733295,5875.837163098905,5766.259365354471,5678.079031498163,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,5602.707310550602,4891.691453574949,4795.511948560781,4769.752290444459,4582.865128092955,4582.865128092955,4493.059961679499,3441.3290870558285,3309.172046562465,2919.1984548274027,2592.2119928516195,1987.994613643056,1898.9824466794587,1571.0417495829768,1226.1762707429502,1116.6651417814162,912.3614846262411,800.4229163241994,729.9931215519057,667.7533495147206,618.4009388444199,593.6123955113376,570.7776226748443,540.9633582601317,522.5457482540966,498.19378635162695,477.5441098915978,462.6533585170896,452.4805867841009,446.4980256996612,441.00069828172605,437.44687084847556,432.4121990648646,428.12469265418804,424.88442745238416,421.7303164221126,419.82111197995295,418.52273374604,417.1240583394948,415.82889364957134,414.8762950426325,414.4546321582793,413.6646111099081,413.26785514145826,412.82672020057817,412.60800729654073,412.4106820687525,412.2507252069791,412.1309075304948,412.0146692290074,411.9689837518163,411.9336613581073,411.9046585982006,411.86776059010845,411.8481277814965,411.833514792535,411.8214400386017,411.8094738672464,411.8003186030071,411.79533684493987,411.79221801143115,411.78828470535683,411.78624684037544,411.7848679198502
SSA,F1,1.632141351699829,0.0,19336.521990829566,9960.161561673778,7403.353340375762,6766.193331167509,6289.563433328371,5881.395766977898,5669.82776215427,5524.160257958805,5524.160257958805,5524.160257958805,5524.160257958805,5521.013697950712,5415.607049169084,5303.6434908574665,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5235.107628514104,5127.133646641268,4568.959780987648,4556.945472037864,3766.6763845650203,3766.6763845650203,3554.28240369845,3387.3706175265474,2862.637341237671,2421.6805775770545,1883.7546569537824,1595.2200574166854,1283.3548150236015,1110.0862038662763,902.98482474555,841.5295161637173,770.1161375509486,695.9638368487987,624.5661184632435,547.1694330839264,511.7973401112925,479.6477814072453,454.7895695693187,443.24468108810976,423.5038576814869,401.27157301609765,385.0093379347518,374.11776071198125,368.4147522151955,363.0839413419576,356.5798616110172,352.7049972164859,349.1235362965196,346.6682951823112,344.83083713302176,342.68289388389326,341.60502150826943,340.3035467230894,339.73958628582807,339.2016728294758,338.7103561913365,338.3342578188905,338.11008996957815,337.8957966688223,337.7163865089265,337.62223483073365,337.52730340656746,337.4520445948842,337.4042216122949,337.34732714087767,337.3220362455207,337.28999512721435,337.27064005066654,337.2512150031481,337.24526719491786,337.241335436571,337.235566194667,337.232384883977,337.2300712185081,337.22817348454976,337.22645121887257,337.2255319981555
SSA,F1,1.8686473369598389,0.0,25515.552562899284,13877.693790814534,11219.195119642154,9579.643343853762,8662.652912217556,8180.7450448889185,7695.658866671891,7246.838201282992,6902.343354639371,6642.936953362665,6441.724023266346,6281.63517474648,6151.475580365527,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,6044.534080962738,5075.370251634087,5075.370251634087,5075.370251634087,5075.370251634087,4865.087001752622,4449.607116102082,3716.4082454010345,3387.75026249868,3055.548605438845,2870.0869952543185,2416.5575142502776,2213.81563586172,1911.3162360984732,1650.0859829640324,1393.0908930221071,1330.3245281456736,1227.0022509587263,1130.8325454045269,1059.7376297747105,1013.4758810058464,954.9826367086666,918.1376950995237,879.6898285540752,835.4654704275737,796.0700750318686,776.6861409547562,749.6885992671466,726.1287350088427,719.5382724182348,707.0937413963318,701.8174497798008,695.716269927847,691.1900693059491,685.5542541020126,683.7285383634168,680.7349305952766,677.9585593765128,676.4864817776717,675.3498761990425,674.4027639883597,673.9303006807214,673.540326016939,672.9532180806634,672.6388662896858,672.3372267401629,672.105338972134,671.9192659291546,671.7638775389904,671.6812510146533,671.6182653503033,671.5872804269845,671.5439390473707,671.5149913091869,671.5033736763968,671.4863235718199,671.4758439684134,671.4696789462956,671.4623542154798,671.458226432408,671.4542591068995,671.4522868042847,671.4505225393651
SSA,F1,1.5515339374542236,0.0,20320.321787987552,11349.256509858762,8783.589787382887,7562.8692231301275,6504.178108514189,5793.68873203822,5228.160613365297,4791.897079377056,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4711.398813569676,4624.227266232609,3534.9962619561406,3515.286677926213,2813.0253250646088,2595.611822179656,2126.5029784198537,2041.612662081547,1815.7316723475692,1688.8116939502543,1475.1630872694816,1383.4771565792669,1293.6517266427159,1155.8517250416357,1035.7248835517385,929.4560128160737,888.4946777788873,811.1768915840606,747.3888793595988,689.725532764518,640.3309422626581,608.5141459388229,586.7634659552198,556.2536756352968,546.5318869710952,531.9664926371689,518.6932959491994,507.3353762862304,499.78818405852024,494.736447944022,489.5194519408201,484.01857608552183,480.98939973624147,478.2313082505355,475.5773508606841,473.80378262054177,472.87647677062654,472.20495223387314,471.4371212667813,470.716321261742,470.3798244066746,470.026021064649,469.697033024536,469.4430583721634,469.27700208741254,469.18742816543215,469.14780967519414,469.0654897969315,469.0161263722992,468.9601318735512,468.93005171024873,468.90149303680613,468.88398504958343,468.87251468605325,468.8644441638528,468.8584615915491,468.85422774853845,468.84895384117334,468.8453398725964,468.8427350637576,468.84060900287284
SSA,F1,1.5751309394836426,0.0,16927.66685846928,9970.208547582717,7348.682330775059,5833.104421762837,5522.284752483721,5522.284752483721,5522.284752483721,5522.284752483721,5522.284752483721,5522.284752483721,5376.090331957856,5191.73413008269,5018.114323524378,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4907.02411721034,4895.486976284967,4595.596275896341,3463.7143376629538,2843.2810329424865,2782.574264698457,2780.7862281667303,2508.9543996799607,2355.54817031955,1945.4474703874348,1757.8343235463492,1619.8817488832742,1387.762582638165,1245.6443791129243,1088.0350325952045,992.0621062413753,931.713719866365,870.367828112807,802.2935392195728,759.6303829403494,700.7107405698595,674.7910242851369,651.2155470153109,628.27338039042,598.2045916428152,578.2862997996874,565.9356548549579,557.2136863993665,544.9130144568645,536.7647240129467,533.0927479435987,527.9111427946663,523.7691297272411,520.7374205803358,518.9331167396327,518.3970267653618,516.5029737439506,515.438906486003,514.2144815988638,513.556412640545,513.0036870461902,512.6232244204436,512.3783702729919,512.1611298298244,512.0395274055661,511.8969619444862,511.73721380575734,511.6770199696714,511.61155013497404,511.564487366354,511.52422581179536,511.48147057563017,511.4673780237423,511.45027993370957,511.43872980513606,511.43089640818596,511.4263194081309,511.42203248769596,511.4193306815373,511.4176815047141,511.4167092451766
SSA,F1,1.7026934623718262,0.0,18050.325434113187,6679.771714262781,6619.994491962975,5915.237700342783,5915.237700342783,5915.237700342783,5655.471768492544,5447.559819234952,5347.7154634997,5299.849275654748,5281.85422521524,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,5281.821661739471,3775.539073236225,3634.099296286252,2905.7647855797018,2229.1989625328133,2210.7645692468905,2020.3994999461972,1946.9627184383326,1689.8065319273599,1384.9252706217635,1303.301890299827,1110.9774341217055,1075.1362309607725,988.2678182891751,891.615629304386,820.1409806483896,771.0997015822551,684.3144373096202,649.4496960287763,613.493233869823,566.00800293926,547.0839092349379,524.3131256042029,493.5273375904623,483.1098767222625,471.00071012609885,458.0339685477017,452.2916153649154,448.2300990333862,443.23051817647956,437.9223562398976,435.7605084753907,432.9840934674128,430.4577442696655,429.3130894846464,427.9511226214108,426.89141188186096,426.2081701252948,425.3823429306852,424.92137588669164,424.3700357967179,424.0819036879232,423.69131834792273,423.4285595386593,423.3102007997369,423.242361839173,423.15831451965727,423.1045037043362,423.0604234384465,423.02033325639024,423.0036502214871,422.98596559977955,422.97438164572014,422.96702814263415,422.95926972558686,422.95056807847413,422.94530680754735,422.94304359215215,422.94062136563304,422.9390177808644,422.93662271943685
